team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
111659,/team/111659/rodez/240002,24,2,2023-09-22,Rodez AF,17,Ligue 2,2,18,France,65,65,64,65,456991,Molton Road (Sheldon Stadium),1809,1,2.0,,16000000.0,24.27,23.56,243412,240729,240729,240729,240729,243412.0,240729.0,240729.0,Balanced,41,51,,,,,,Long ball,Direct passing,71,3,3,3,,,,,,,,
111993,/team/111993/cittadella/240002,24,2,2023-09-22,Cittadella,32,Serie B,2,27,Italy,65,64,65,64,131125,Aloha Park (Generic Oceania 2),205,1,3.0,,14500000.0,27.0,25.27,244229,227223,227223,227223,227223,275912.0,227223.0,227223.0,Balanced,61,51,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
112199,/team/112199/sarpsborg-08/240002,24,2,2023-09-22,Sarpsborg 08,41,Eliteserien,1,36,Norway,65,60,66,62,10626699,Court Lane,920,1,5.0,,8100000.0,26.18,25.46,213864,222216,235670,235670,222216,222081.0,235670.0,235670.0,Balanced,41,61,,,,,,Slow build up,Possession,51,4,3,3,,,,,,,,
112258,/team/112258/gwangju/240002,24,2,2023-09-22,Gwangju,83,K League 1,1,167,Korea Republic,65,64,67,66,37620993,Town Park,1477,1,3.0,,10800000.0,27.36,26.61,208073,260492,260492,260492,260492,254886.0,260492.0,260492.0,Balanced,51,51,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
112511,/team/112511/warta-poznan/240002,24,2,2023-09-22,Warta Poznań,66,Ekstraklasa,1,37,Poland,65,66,64,65,37529254,_Oktigann Park,873,1,1.0,,2500000.0,26.45,23.92,219275,246309,256578,246309,257646,256578.0,256578.0,246309.0,Press after possession loss,51,51,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
112572,/team/112572/al-tai/240002,24,2,2023-09-22,Al Tai,350,Pro League,1,183,Saudi Arabia,65,65,67,64,163743,Stade Kokoto (Generic Africa 2),112392,1,2.0,,7400000.0,27.91,26.38,239641,222457,222457,222457,222457,222457.0,222457.0,222457.0,Balanced,51,41,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
112914,/team/112914/metropolitanos/240002,24,2,2023-09-22,Metropolitanos,2019,Primera Division,1,61,Venezuela,65,65,66,64,282308,Aloha Park (Generic Oceania 2),110989,1,6.0,,12500000.0,27.09,26.44,245740,231597,253816,231597,231597,245740.0,231597.0,231597.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
113037,/team/113037/al-riyadh/240002,24,2,2023-09-22,Al Riyadh,350,Pro League,1,183,Saudi Arabia,65,70,69,62,37571970,Stade Kokoto (Generic Africa 2),605,1,4.0,,10500000.0,30.64,27.47,194171,194171,194171,194171,194171,194171.0,194171.0,194171.0,Balanced,51,51,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
113182,/team/113182/voluntari/240002,24,2,2023-09-22,Voluntari,330,Liga 1,1,39,Romania,65,64,64,65,16112171,_Longville Stadium,310,1,6.0,,3300000.0,29.18,26.68,190637,213106,213106,213106,251045,184433.0,251045.0,251045.0,Balanced,61,41,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
113222,/team/113222/al-hazem/240002,24,2,2023-09-22,Al Hazem,350,Pro League,1,183,Saudi Arabia,65,71,63,63,37621959,Stade Kokoto (Generic Africa 2),112392,1,1.0,,6700000.0,26.82,26.0,245574,212729,212729,212729,212729,212729.0,212729.0,212729.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
114147,/team/114147/hermannstadt/240002,24,2,2023-09-22,FC Hermannstadt,330,Liga 1,1,39,Romania,65,63,65,64,163560,Stadion 23. Maj,113378,2,4.0,,2700000.0,27.0,25.81,247978,235345,235318,235318,235345,262728.0,235345.0,235345.0,Balanced,61,51,,,,,,Fast build up,Forward runs,61,5,3,3,,,,,,,,
114580,/team/114580/delfin/240002,24,2,2023-09-22,Delfin,2018,Liga Pro,1,57,Ecuador,65,67,66,63,531536,Stadion Neder,110986,2,5.0,,13000000.0,25.36,25.67,268070,272990,265665,272990,272990,272990.0,272990.0,272990.0,Balanced,61,51,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
114582,/team/114582/deportivo-binacional/240002,24,2,2023-09-22,Deportivo Binacional,2020,Primera Division,1,59,Peru,65,64,67,64,459399,Stadio Classico,111010,1,1.0,,13000000.0,26.82,26.63,253603,253542,253542,253542,253542,242398.0,253542.0,253542.0,Balanced,51,41,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
115494,/team/115494/annecy/240002,24,2,2023-09-22,Annecy,17,Ligue 2,2,18,France,65,66,65,63,1552334,Euro Arena,1805,1,1.0,,14000000.0,28.0,25.54,188825,188825,188825,188825,188825,207994.0,207994.0,207994.0,Balanced,51,51,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
116360,/team/116360/chengdu-rongcheng/240002,24,2,2023-09-22,Chengdu Rongcheng,2012,Super League,1,155,China PR,65,70,63,66,896791,Crown Lane,116361,2,6.0,,9600000.0,30.45,29.14,218471,192598,192598,192598,192598,192598.0,232710.0,232710.0,Balanced,51,51,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
127,/team/127/shrewsbury-town/240002,24,2,2023-09-22,Shrewsbury Town,60,League One,3,14,England,64,64,63,63,277,Court Lane,1803,1,4.0,,3000000.0,26.09,24.15,226102,244715,244715,244715,208812,233572.0,239553.0,208812.0,Balanced,61,41,,,,,,Balanced,Balanced,71,3,3,3,,,,,,,,
149,/team/149/lincoln-city/240002,24,2,2023-09-22,Lincoln City,60,League One,3,14,England,64,65,64,64,2198,Crown Lane,92,1,6.0,,3900000.0,23.73,23.08,228106,240978,240513,240978,237204,239799.0,240978.0,237204.0,Balanced,51,41,,,,,,Balanced,Balanced,51,4,3,3,,,,,,,,
301,/team/301/widzew-lodz/240002,24,2,2023-09-22,Widzew Lodz,66,Ekstraklasa,1,37,Poland,64,65,65,63,37556790,Stadion Neder,1871,2,3.0,,3500000.0,26.91,25.24,211667,201114,204111,201114,201114,243972.0,201114.0,201114.0,Balanced,71,51,,,,,,Balanced,Balanced,71,3,3,3,,,,,,,,
506,/team/506/erzgebirge-aue/240002,24,2,2023-09-22,FC Erzgebirge Aue,2076,3. Liga,3,21,Germany,64,66,64,63,120141,Stadion Neder,503,1,8.0,,9300000.0,27.0,24.44,182520,216255,216255,216255,216255,216255.0,216255.0,216255.0,Pressure on heavy touch,51,61,,,,,,Fast build up,Forward runs,71,6,3,3,,,,,,,,
526,/team/526/rot-weiss-essen/240002,24,2,2023-09-22,Rot-Weiss Essen,2076,3. Liga,3,21,Germany,64,64,64,64,29839,Stadion Neder,1825,1,4.0,,4100000.0,26.09,24.5,170159,208096,170159,208096,208096,170159.0,208096.0,208096.0,Pressure on heavy touch,51,51,,,,,,Long ball,Direct passing,61,6,3,3,,,,,,,,
543,/team/543/jahn-regensburg/240002,24,2,2023-09-22,Jahn Regensburg,2076,3. Liga,3,21,Germany,64,63,64,63,459010,Molton Road (Sheldon Stadium),111239,1,8.0,,7900000.0,24.73,23.42,213644,256634,256634,256634,256634,236553.0,213644.0,213644.0,Press after possession loss,61,61,,,,,,Fast build up,Forward runs,51,5,3,3,,,,,,,,
621,/team/621/livingston/240002,24,2,2023-09-22,Livingston,50,Premiership,1,42,Scotland,64,64,64,63,19256146,Molton Road (Sheldon Stadium),81,1,3.0,,2800000.0,28.18,27.42,223265,189186,189186,189186,189186,222932.0,189186.0,189186.0,Balanced,51,41,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
645,/team/645/fc-volendam/240002,24,2,2023-09-22,FC Volendam,10,Eredivisie,1,34,Netherlands,64,64,63,64,33203634,Court Lane,111380,1,1.0,,13800000.0,22.73,21.3,223814,225152,269258,225152,225152,225152.0,221907.0,269258.0,Balanced,51,51,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
822,/team/822/vejle/240002,24,2,2023-09-22,Vejle,1,Superliga,1,13,Denmark,64,63,64,64,13980935,Molton Road (Sheldon Stadium),271,1,1.0,,3300000.0,26.73,24.65,207997,256716,192128,256716,256716,260896.0,256716.0,256716.0,Balanced,61,41,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
917,/team/917/stabaek/240002,24,2,2023-09-22,Stabæk,41,Eliteserien,1,36,Norway,64,66,64,64,896475,Euro Park,920,1,3.0,,4500000.0,27.36,23.89,189544,202322,202322,202322,202322,190981.0,202322.0,202322.0,Balanced,61,41,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
922,/team/922/stromsgodset/240002,24,2,2023-09-22,Strømsgodset,41,Eliteserien,1,36,Norway,64,62,64,65,368745,Court Lane,920,1,5.0,,6600000.0,25.91,23.76,203363,205291,205291,205291,205291,205291.0,205291.0,204626.0,Pressure on heavy touch,71,61,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
1439,/team/1439/kalmar/240002,24,2,2023-09-22,Kalmar,56,Allsvenskan,1,46,Sweden,64,64,65,65,17177187,Molton Road (Sheldon Stadium),112072,1,3.0,,5000000.0,28.82,25.17,196972,193358,193358,193358,193358,193358.0,193358.0,254537.0,Pressure on heavy touch,51,61,,,,,,Slow build up,Possession,61,4,3,3,,,,,,,,
1713,/team/1713/winterthur/240002,24,2,2023-09-22,Winterthur,189,Super League,1,47,Switzerland,64,65,64,63,19616058,Town Park,894,1,3.0,,11400000.0,25.55,25.61,210538,256980,256980,256980,256980,230687.0,210538.0,210538.0,Balanced,61,37,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
1756,/team/1756/hamkam/240002,24,2,2023-09-22,HamKam,41,Eliteserien,1,36,Norway,64,64,63,64,458446,Stadion Neder,920,1,2.0,,3200000.0,27.91,25.11,236937,236937,236937,236937,236937,227866.0,236937.0,236937.0,Balanced,51,41,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
1798,/team/1798/milton-keynes-dons/240002,24,2,2023-09-22,MK Dons,61,League Two,4,14,England,64,65,63,63,523983,Molton Road (Sheldon Stadium),1938,1,9.0,,2900000.0,26.18,24.79,208302,239611,230697,239611,239611,239611.0,230697.0,226514.0,Balanced,51,61,,,,,,Slow build up,Possession,71,4,3,3,,,,,,,,
1825,/team/1825/msv-duisburg/240002,24,2,2023-09-22,MSV Duisburg,2076,3. Liga,3,21,Germany,64,65,64,64,460646,Waldstadion (Fussballstadion),526,1,6.0,,10100000.0,25.91,24.64,238559,210237,203979,208589,210237,208589.0,210237.0,208589.0,Balanced,51,51,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
1829,/team/1829/vfb-lubeck/240002,24,2,2023-09-22,VfB Lübeck,2076,3. Liga,3,21,Germany,64,63,64,62,37581419,Town Park,576,1,1.0,,3200000.0,28.45,27.3,211875,189490,189490,189490,189490,189490.0,189490.0,189490.0,Balanced,41,41,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
1931,/team/1931/stockport-county/240002,24,2,2023-09-22,Stockport County,61,League Two,4,14,England,64,63,65,63,1467959,Town Park,121,1,10.0,,2800000.0,26.73,24.96,189808,204979,246249,189808,204979,189808.0,228781.0,246249.0,Press after possession loss,51,81,,,,,,Slow build up,Possession,61,6,3,3,,,,,,,,
1958,/team/1958/leyton-orient/240002,24,2,2023-09-22,Leyton Orient,60,League One,3,14,England,64,64,64,63,2103,Court Lane,19,1,3.0,,3000000.0,25.45,24.11,194759,201446,201446,201446,201446,201446.0,201446.0,201446.0,Balanced,51,51,,,,,,Slow build up,Possession,51,3,3,3,,,,,,,,
1962,/team/1962/bristol-rovers/240002,24,2,2023-09-22,Bristol Rovers,60,League One,3,14,England,64,65,65,63,658,Court Lane,1919,1,5.0,,3200000.0,24.36,25.41,225509,231580,235059,225509,231580,195126.0,244054.0,231580.0,Pressure on heavy touch,51,71,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
15009,/team/15009/rheindorf-altach/240002,24,2,2023-09-22,Rheindorf Altach,80,Bundesliga,1,4,Austria,64,64,64,64,51400,Molton Road (Sheldon Stadium),781,2,4.0,,9700000.0,26.73,24.33,223427,228058,228058,228058,228058,229477.0,243618.0,252254.0,Balanced,51,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
15015,/team/15015/burton-albion/240002,24,2,2023-09-22,Burton Albion,60,League One,3,14,England,64,64,64,64,11018,Town Park,91,1,4.0,,5800000.0,27.64,25.54,190247,228153,228153,228153,228153,228153.0,228153.0,228153.0,Balanced,41,51,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
100757,/team/100757/dinamo-bucuresti/240002,24,2,2023-09-22,Dinamo Bucureşti,330,Liga 1,1,39,Romania,64,65,65,63,31312,Euro Park,100761,2,4.0,,2200000.0,27.73,25.22,251065,248099,262495,248834,248099,248834.0,247674.0,248099.0,Balanced,61,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
100804,/team/100804/st-johnstone/240002,24,2,2023-09-22,St. Johnstone,50,Premiership,1,42,Scotland,64,63,63,62,4724,Court Lane,180,1,4.0,,4000000.0,26.18,25.93,232668,192451,192451,192451,192451,202526.0,192451.0,192451.0,Pressure on heavy touch,51,51,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
100805,/team/100805/st-mirren/240002,24,2,2023-09-22,St. Mirren,50,Premiership,1,42,Scotland,64,62,68,64,524215,Town Park,80,1,3.0,,3200000.0,26.09,25.95,211536,241244,241244,241244,241244,211536.0,241244.0,241244.0,Balanced,51,51,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
110078,/team/110078/petrolul-52/240002,24,2,2023-09-22,Petrolul 52,330,Liga 1,1,39,Romania,64,63,65,64,37682967,Molton Road (Sheldon Stadium),310,2,5.0,,3200000.0,27.64,25.59,269412,260183,260183,260183,260183,273527.0,,,Balanced,51,41,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
110482,/team/110482/hallescher-fc/240002,24,2,2023-09-22,Hallescher FC,2076,3. Liga,3,21,Germany,64,64,63,64,35513,Stadion Neder,110588,1,5.0,,4900000.0,25.82,24.5,238642,270014,270014,270014,270014,270014.0,270014.0,270014.0,Press after possession loss,51,71,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
110501,/team/110501/verl/240002,24,2,2023-09-22,SC Verl,2076,3. Liga,3,21,Germany,64,64,64,64,417286,Town Park,487,1,2.0,,2300000.0,25.27,23.81,231897,238953,244091,244091,238953,258547.0,231897.0,231897.0,Press after possession loss,61,61,,,,,,Slow build up,Possession,51,3,3,3,,,,,,,,
110532,/team/110532/waldhof-mannheim/240002,24,2,2023-09-22,SV Waldhof,2076,3. Liga,3,21,Germany,64,64,64,65,460156,Stadion Neder,29,1,8.0,,3800000.0,26.18,24.28,224395,224395,276606,224395,224395,224395.0,224395.0,276606.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
110750,/team/110750/uta-arad/240002,24,2,2023-09-22,UTA Arad,330,Liga 1,1,39,Romania,64,64,64,64,1030209,Stadion Neder,113378,1,5.0,,3600000.0,26.0,24.77,257794,276259,276699,276259,276259,276259.0,276259.0,276259.0,Balanced,51,51,,,,,,Balanced,Balanced,51,6,3,3,,,,,,,,
110970,/team/110970/oriente-petrolero/240002,24,2,2023-09-22,Oriente Petrolero,2017,Liga De Futbol Prof,1,53,Bolivia,64,67,64,64,16488543,Arena d'Oro,110967,2,6.0,,11200000.0,28.55,24.88,254375,211273,254375,211273,211273,220128.0,211273.0,211273.0,Balanced,51,51,,,,,,Slow build up,Possession,51,4,3,3,,,,,,,,
111083,/team/111083/korona-kielce/240002,24,2,2023-09-22,Korona Kielce,66,Ekstraklasa,1,37,Poland,64,64,64,63,154708,Stadion Neder,111088,1,2.0,,3400000.0,27.0,25.42,220616,252484,252484,252484,252484,252484.0,252484.0,252484.0,Balanced,51,41,,,,,,Long ball,Direct passing,61,5,3,3,,,,,,,,
111085,/team/111085/lks-lodz/240002,24,2,2023-09-22,ŁKS Łódź,66,Ekstraklasa,1,37,Poland,64,63,64,64,456170,Stadion 23. Maj,1871,1,3.0,,3000000.0,27.55,24.89,219702,251004,224358,251004,224358,251004.0,251004.0,224358.0,Balanced,51,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
111092,/team/111092/slask-wroclaw/240002,24,2,2023-09-22,Śląsk Wrocław,66,Ekstraklasa,1,37,Poland,64,67,64,64,524496,Waldstadion (Fussballstadion),110749,3,7.0,,6200000.0,25.36,23.39,237438,237438,251026,251026,237438,237438.0,220479.0,220479.0,Press after possession loss,51,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
111769,/team/111769/changchun-yatai/240002,24,2,2023-09-22,Changchun Yatai,2012,Super League,1,155,China PR,64,72,64,62,13225192,Euro Arena,112985,2,7.0,,11200000.0,29.64,27.25,202855,225478,225478,221931,225478,202855.0,225478.0,225478.0,Balanced,51,37,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
111779,/team/111779/henan/240002,24,2,2023-09-22,Henan,2012,Super League,1,155,China PR,64,68,65,63,37607674,Stadion Olympik,111768,2,4.0,,5200000.0,30.45,26.93,216736,162280,162280,162280,162280,216736.0,162280.0,162280.0,Balanced,41,41,,,,,,Fast build up,Forward runs,61,3,3,3,,,,,,,,
112163,/team/112163/zhejiang/240002,24,2,2023-09-22,Zhejiang,2012,Super League,1,155,China PR,64,72,64,62,13991808,Stadion Olympik,110955,1,4.0,,8100000.0,29.91,26.79,239148,239148,239148,239148,239148,211292.0,239148.0,239148.0,Balanced,61,41,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
112260,/team/112260/fleetwood-town/240002,24,2,2023-09-22,Fleetwood Town,60,League One,3,14,England,64,63,63,65,1600,Town Park,1926,1,5.0,,5500000.0,26.18,23.57,203060,203060,203060,203060,203060,214876.0,203060.0,203060.0,Pressure on heavy touch,61,61,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
112427,/team/112427/western-sydney-wanderers/240002,24,2,2023-09-22,Western Sydney Wanderers,351,A-League,1,195,Australia,64,69,63,63,197728,Waldstadion (Fussballstadion),111400,4,7.0,,6300000.0,28.27,24.48,180334,195088,203308,195088,195088,220708.0,195088.0,195088.0,Balanced,41,41,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
113742,/team/113742/concarneau/240002,24,2,2023-09-22,US Concarneau,17,Ligue 2,2,18,France,64,62,62,64,455827,Town Park,378,1,1.0,,9000000.0,25.18,25.96,276015,242116,242116,242116,242116,242116.0,242116.0,242116.0,Balanced,61,51,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
114004,/team/114004/stal-mielec/240002,24,2,2023-09-22,Stal Mielec,66,Ekstraklasa,1,37,Poland,64,66,65,63,13185391,Euro Park,111083,1,1.0,,3200000.0,26.18,25.58,188062,251089,251089,251089,188062,251089.0,251089.0,251089.0,Balanced,61,41,,,,,,Long ball,Direct passing,71,5,3,3,,,,,,,,
114023,/team/114023/western-united/240002,24,2,2023-09-22,Western United,351,A-League,1,195,Australia,64,64,65,64,896783,Stade Municipal,112224,2,5.0,,6000000.0,26.55,24.95,202678,238360,242154,238360,238360,263844.0,242154.0,242154.0,Balanced,51,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
114600,/team/114600/guabira/240002,24,2,2023-09-22,Guabirá,2017,Liga De Futbol Prof,1,53,Bolivia,64,61,64,64,785611,Arena del Centenario (Estadio del Pueblo),110970,1,2.0,,7000000.0,26.0,25.63,226447,260966,260966,260966,260966,260273.0,260966.0,260966.0,Balanced,51,51,,,,,,Balanced,Balanced,51,3,3,3,,,,,,,,
115201,/team/115201/stade-lausanne-ouchy/240002,24,2,2023-09-22,Stade Lausanne-Ouchy,189,Super League,1,47,Switzerland,64,65,64,63,198279,Euro Arena,1862,1,2.0,,8000000.0,26.27,24.89,275713,275732,275732,275732,275732,257692.0,275732.0,275732.0,Balanced,61,61,,,,,,Fast build up,Forward runs,61,4,3,3,,,,,,,,
116007,/team/116007/general-caballero-jlm/240002,24,2,2023-09-22,General Caballero JLM,337,Primera División,1,58,Paraguay,64,63,65,64,257375,Aloha Park (Generic Oceania 2),111008,1,2.0,,7500000.0,29.73,26.45,265472,221007,254958,254958,221007,221007.0,254958.0,221007.0,Balanced,51,51,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
116295,/team/116295/sportivo-ameliano/240002,24,2,2023-09-22,Sportivo Ameliano,337,Primera División,1,58,Paraguay,64,61,65,63,37609245,Aloha Park (Generic Oceania 2),111004,1,2.0,,9500000.0,25.64,25.26,254711,256163,256163,256163,256163,242952.0,256163.0,256163.0,Balanced,41,41,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
82,/team/82/kilmarnock/240002,24,2,2023-09-22,Kilmarnock,50,Premiership,1,42,Scotland,63,64,62,64,896462,Ivy Lane,100805,1,3.0,,3800000.0,24.64,24.58,246846,223871,223871,223871,223871,223871.0,223871.0,223871.0,Balanced,41,51,,,,,,Balanced,Balanced,61,4,3,3,,,,,,,,
83,/team/83/motherwell/240002,24,2,2023-09-22,Motherwell,50,Premiership,1,42,Scotland,63,61,63,62,172638,Ivy Lane,86,2,5.0,,4100000.0,26.73,24.85,225203,223663,223663,223663,223663,223663.0,223663.0,223663.0,Balanced,51,41,,,,,,Fast build up,Forward runs,51,3,3,3,,,,,,,,
143,/team/143/exeter-city/240002,24,2,2023-09-22,Exeter City,60,League One,3,14,England,63,63,63,63,10629,Town Park,1929,1,3.0,,3200000.0,24.55,23.07,218576,202491,202491,202491,202491,245553.0,202491.0,202491.0,Pressure on heavy touch,61,61,,,,,,Fast build up,Forward runs,81,3,3,3,,,,,,,,
306,/team/306/shamrock-rovers/240002,24,2,2023-09-22,Shamrock Rovers,65,Premier Division,1,25,Republic of Ireland,63,64,61,63,120775,Town Park,305,2,10.0,,1200000.0,26.64,26.61,202014,218744,218744,218744,218744,218744.0,218744.0,247001.0,Balanced,61,71,,,,,,Slow build up,Possession,71,5,3,3,,,,,,,,
321,/team/321/halmstad/240002,24,2,2023-09-22,Halmstad,56,Allsvenskan,1,46,Sweden,63,62,61,64,452677,Town Park,113743,1,3.0,,3200000.0,27.64,25.16,23823,261298,239278,239278,261298,273591.0,239278.0,259993.0,Balanced,41,41,,,,,,Slow build up,Possession,41,3,3,3,,,,,,,,
361,/team/361/stevenage/240002,24,2,2023-09-22,Stevenage,60,League One,3,14,England,63,62,64,64,524208,Town Park,1923,1,2.0,,3200000.0,26.64,25.07,200731,225310,225310,225310,206558,205255.0,209315.0,206558.0,Pressure on heavy touch,51,61,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
418,/team/418/tromso/240002,24,2,2023-09-22,Tromsø,41,Eliteserien,1,36,Norway,63,61,64,62,469995,Town Park,918,1,4.0,,3900000.0,27.09,24.5,177279,245332,245332,245332,245332,245332.0,245332.0,245332.0,Pressure on heavy touch,61,61,,,,,,Slow build up,Possession,61,6,3,3,,,,,,,,
531,/team/531/preussen-munster/240002,24,2,2023-09-22,Preußen Münster,2076,3. Liga,3,21,Germany,63,64,64,61,1552555,Euro Park,159,1,3.0,,4200000.0,28.09,25.64,211742,211742,211742,211742,205433,209961.0,211742.0,211742.0,Pressure on heavy touch,61,61,,,,,,Long ball,Direct passing,61,3,3,3,,,,,,,,
561,/team/561/forest-green-rovers/240002,24,2,2023-09-22,Forest Green Rovers,61,League Two,4,14,England,63,62,61,63,37376822,Town Park,1936,1,5.0,,2800000.0,25.27,24.21,228226,237860,237860,237860,237860,229731.0,227961.0,227961.0,Balanced,51,37,,,,,,Balanced,Balanced,61,3,3,3,,,,,,,,
631,/team/631/ross-county/240002,24,2,2023-09-22,Ross County,50,Premiership,1,42,Scotland,63,63,64,62,6971069,Town Park,77,1,2.0,,3500000.0,26.82,24.93,205393,231863,231863,231863,231863,231863.0,231863.0,252067.0,Balanced,41,37,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
1463,/team/1463/haugesund/240002,24,2,2023-09-22,Haugesund,41,Eliteserien,1,36,Norway,63,63,64,62,6972209,Town Park,300,1,5.0,,3600000.0,24.45,23.22,246954,234365,234365,234365,234365,269414.0,234365.0,234365.0,Balanced,51,51,,,,,,Balanced,Balanced,61,6,3,3,,,,,,,,
1480,/team/1480/carlisle-united/240002,24,2,2023-09-22,Carlisle United,60,League One,3,14,England,63,62,64,63,37354684,Crown Lane,381,1,2.0,,2300000.0,25.64,24.5,170342,269156,269156,269156,227878,212223.0,269156.0,269156.0,Balanced,51,51,,,,,,Long ball,Direct passing,61,5,3,3,,,,,,,,
1755,/team/1755/aalesund/240002,24,2,2023-09-22,Aalesund,41,Eliteserien,1,36,Norway,63,62,62,63,1553165,Court Lane,417,1,2.0,,4000000.0,25.27,24.25,207618,228667,228667,228667,228667,231686.0,234207.0,234207.0,Balanced,71,51,,,,,,Fast build up,Forward runs,51,4,3,3,,,,,,,,
1802,/team/1802/gillingham/240002,24,2,2023-09-22,Gillingham,61,League Two,4,14,England,63,63,64,63,3038,Court Lane,1934,1,8.0,,2300000.0,28.18,25.5,181681,198776,198776,198776,198776,204007.0,198776.0,181681.0,Balanced,41,51,,,,,,Long ball,Direct passing,51,3,3,3,,,,,,,,
1804,/team/1804/bradford-city/240002,24,2,2023-09-22,Bradford City,61,League Two,4,14,England,63,63,63,61,455458,Ivy Lane,8,1,9.0,,2400000.0,25.64,26.36,200806,206565,200806,206565,206565,192450.0,200806.0,200806.0,Balanced,51,61,,,,,,Slow build up,Possession,61,5,3,3,,,,,,,,
1928,/team/1928/port-vale/240002,24,2,2023-09-22,Port Vale,60,League One,3,14,England,63,62,63,64,37533538,Court Lane,1806,1,2.0,,3300000.0,26.27,25.17,222625,258102,258102,258102,216790,213642.0,258102.0,216790.0,Pressure on heavy touch,41,61,,,,,,Long ball,Direct passing,61,4,3,3,,,,,,,,
1930,/team/1930/northampton-town/240002,24,2,2023-09-22,Northampton Town,60,League One,3,14,England,63,65,64,63,37430718,Court Lane,1938,1,2.0,,2400000.0,24.45,24.23,208188,213969,213969,203328,213969,203328.0,203328.0,213969.0,Pressure on heavy touch,41,71,,,,,,Slow build up,Possession,61,3,3,3,,,,,,,,
1936,/team/1936/cheltenham-town/240002,24,2,2023-09-22,Cheltenham Town,60,League One,3,14,England,63,63,62,63,22136573,Court Lane,561,1,2.0,,3700000.0,25.91,23.25,218591,188490,253374,188490,188490,188490.0,188490.0,188490.0,Balanced,61,41,,,,,,Long ball,Direct passing,51,4,3,3,,,,,,,,
1940,/team/1940/mansfield-town/240002,24,2,2023-09-22,Mansfield Town,61,League Two,4,14,England,63,62,63,63,455570,Court Lane,149,1,9.0,,2800000.0,29.09,27.0,202408,173673,173673,173673,173673,236487.0,236487.0,236487.0,Press after possession loss,41,61,,,,,,Slow build up,Possession,51,5,3,3,,,,,,,,
